Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
04:08:2026,00:15,C,mm,km/h,mm,13,14,13,0.00,0.00,577.6,---,22,55,92,0.0,0.0,---,---,---,---,---,---
04:08:2026,00:30,C,mm,km/h,mm,13,13,13,0.00,0.00,577.6,---,22,55,93,0.0,0.0,---,---,---,---,---,---
04:08:2026,00:45,C,mm,km/h,mm,13,13,13,0.00,0.00,577.5,---,22,55,93,0.0,0.0,---,---,---,---,---,---
04:08:2026,01:00,C,mm,km/h,mm,13,13,13,0.00,0.00,577.4,---,22,55,92,0.0,0.0,---,---,---,---,---,---
04:08:2026,01:15,C,mm,km/h,mm,13,13,13,0.00,0.00,577.3,---,21,55,93,0.0,0.0,---,---,---,---,---,---
04:08:2026,01:30,C,mm,km/h,mm,13,13,13,0.00,0.00,577.3,---,21,55,93,0.0,0.0,---,---,---,---,---,---
04:08:2026,01:45,C,mm,km/h,mm,13,13,13,0.00,0.00,577.3,---,21,55,93,0.0,0.0,---,---,---,---,---,---
04:08:2026,02:00,C,mm,km/h,mm,13,13,13,0.00,0.00,577.3,---,21,55,93,0.0,0.0,---,---,---,---,---,---
04:08:2026,02:15,C,mm,km/h,mm,13,13,12,0.00,0.00,577.3,---,21,55,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,02:30,C,mm,km/h,mm,13,13,13,0.00,0.00,577.3,---,21,55,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,02:45,C,mm,km/h,mm,13,13,13,0.00,0.00,577.2,---,21,56,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,03:00,C,mm,km/h,mm,13,13,13,0.00,0.00,577.3,---,21,56,93,0.0,0.0,---,---,---,---,---,---
04:08:2026,03:15,C,mm,km/h,mm,13,13,13,0.00,0.00,577.3,---,21,56,93,0.0,0.0,---,---,---,---,---,---
04:08:2026,03:30,C,mm,km/h,mm,13,13,13,0.00,0.00,577.2,---,21,56,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,03:45,C,mm,km/h,mm,12,13,12,0.00,0.00,577.3,---,21,56,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,04:00,C,mm,km/h,mm,12,12,12,0.00,0.00,577.3,---,21,56,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,04:15,C,mm,km/h,mm,12,12,12,0.00,0.00,577.4,---,21,56,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,04:30,C,mm,km/h,mm,13,13,12,0.00,0.00,577.4,---,21,56,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,04:45,C,mm,km/h,mm,13,13,13,0.00,0.00,577.6,---,21,56,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,05:00,C,mm,km/h,mm,13,13,13,0.00,0.00,577.7,---,21,56,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,05:15,C,mm,km/h,mm,14,14,13,0.00,0.00,577.9,---,21,56,95,0.0,0.0,---,---,---,---,---,---
04:08:2026,05:30,C,mm,km/h,mm,14,14,14,0.00,0.00,578.0,---,21,56,94,0.0,0.0,---,---,---,---,---,---
04:08:2026,05:45,C,mm,km/h,mm,15,15,14,0.00,0.00,577.9,---,21,56,90,0.0,0.0,---,---,---,---,---,---
04:08:2026,06:00,C,mm,km/h,mm,16,16,15,0.00,0.00,578.1,---,21,56,86,0.0,0.0,---,---,---,---,---,---
04:08:2026,06:15,C,mm,km/h,mm,17,17,16,0.00,0.00,578.1,---,21,56,83,0.0,0.0,---,---,---,---,---,---
04:08:2026,06:30,C,mm,km/h,mm,18,18,17,0.00,0.00,578.1,---,21,56,79,0.0,0.0,---,---,---,---,---,---
04:08:2026,06:45,C,mm,km/h,mm,18,18,18,0.00,0.00,578.3,---,21,56,78,0.0,0.0,---,---,---,---,---,---
